medianage,population,countystate,county,state,voteproportion,landarea,income,nonenglish,unemployment,bachelorsdegree,white,black,nativea,asian,pacifici,hispanic,veteran,disability%,manufacturing,agriculture,mining,nonengproportion,popdensity,veteran%,mining/capita,agriculture/capita,manufacturing/capita,popdensityroot,incomeroot,medianageroot,veteran%root,disability%root,mining/capitaroot,agriculture/capitaroot,manufacturing/capitaroot
36.0,106999,"Newton County, Georgia",Newton,Georgia,0.4754359242503467,272.16,22564,150610.92631578946,8.6,10.8,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,5.3,8398,15.4,6797.0,115.0,0.0,0.1860912928565291,393.14741328630214,0.07848671482911056,0.0,0.0010747763997794371,0.06352395816783335,1.817421001299192,2.7248437839632422,1.4309690811052556,0.7753175507585907,1.3144742173266974,0.0,0.18481448990177535,0.7590908475359811
36.4,155825,"Paulding County, Georgia",Paulding,Georgia,0.6882724610879951,312.22,25730,150610.92631578946,3.0,16.5,74.3,22.1,0.2,0.3,0.3,6.1,10931,12.5,7019.0,0.0,54.0,0.1860912928565291,499.08718211517515,0.07014920583988449,0.0003465425958607412,0.0,0.04504412000641746,1.8613054184247344,2.7608574189588166,1.432551152419152,0.7666590662735981,1.2873332935452237,0.10079144178083921,0.0,0.7334386811596019
34.0,201647,"Richmond County, Georgia",Richmond,Georgia,0.3239223995232735,324.33,21162,11187.0,10.4,13.6,38.0,56.8,0.3,2.0,0.4,4.9,20371,18.2,5130.0,51.0,180.0,0.05547813753737968,621.7340363210311,0.1010230749775598,0.0008926490351951678,0.0002529172266386309,0.025440497503062282,1.9026568294279889,2.7074202383694788,1.4228132198218728,0.795137174786485,1.3366174872711425,0.145527856806127,0.11681529941989538,0.6927117590128864
38.4,89355,"Rockdale County, Georgia",Rockdale,Georgia,0.355911167445668,129.79,24694,150610.92631578946,7.3,17.7,40.5,54.2,0.0,2.0,0.0,10.3,6609,9.1,4897.0,303.0,0.0,0.1860912928565291,688.4582787579938,0.07396340439818701,0.0,0.0033909686083599126,0.054803872195176545,1.9221521541466375,2.749534316303075,1.4402342096594207,0.7707289803077156,1.2471082126890045,0.0,0.2462815041173822,0.7479647388431336
36.4,70005,"Troup County, Georgia",Troup,Georgia,0.6031940561449197,413.99,21161,150610.92631578946,7.7,13.5,59.6,36.1,0.1,2.0,0.0,3.6,4233,15.9,8373.0,301.0,23.0,0.1860912928565291,169.09828739824633,0.06046710949217913,0.0003285479608599386,0.004299692879080066,0.11960574244696807,1.670374767302903,2.7074074443149843,1.432551152419152,0.75535641320501,1.3186808896582096,0.09839408773783276,0.25988749509550996,0.8086772082403012
41.4,67896,"Walker County, Georgia",Walker,Georgia,0.7910335615294707,446.38,22342,150610.92631578946,6.6,11.4,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,2.1,3480,19.4,4352.0,101.0,0.0,0.1860912928565291,152.1035888704691,0.0512548603746907,0.0,0.0014875692235183221,0.06409803228467068,1.6527758032877755,2.722150953195847,1.4511089947702167,0.7429738107341455,1.3451792917779077,0.0,0.20149208163565885,0.7597740737240625
38.3,90184,"Walton County, Georgia",Walton,Georgia,0.7647795960489459,325.68,24818,150610.92631578946,7.0,15.5,77.4,18.1,0.0,1.5,0.1,4.2,5398,12.7,3512.0,299.0,0.0,0.1860912928565291,276.90985015966595,0.05985540672403087,0.0,0.003315443981194003,0.038942606227268695,1.7548251112677211,2.750911874752421,1.43985870841644,0.7545887717391331,1.2893783452917424,0.0,0.24500744364284838,0.7228405394233374
35.1,104589,"Whitfield County, Georgia",Whitfield,Georgia,0.7024920086111293,290.46,22287,150610.92631578946,7.2,8.4,86.1,4.5,1.9,1.2,0.0,34.4,3274,11.3,18228.0,212.0,0.0,0.1860912928565291,360.0805618673828,0.03130348315788467,0.0,0.00202698180496993,0.17428219028769756,1.8015236497643103,2.7214800892791264,1.4273507633889846,0.7072277066556729,1.274406108160476,0.0,0.21787949075576724,0.8397022191411734
42.6,198449,"Hawaii County, Hawaii",Hawaii,Hawaii,0.2697982024758352,4028.42,27870,40994.0,6.5,19.2,32.6,0.8,0.1,23.9,13.6,12.6,14481,14.5,2238.0,1785.0,0.0,0.20657196559317506,49.262241772208455,0.07297088924610354,0.0,0.008994754319749658,0.011277456676526463,1.4765610809109655,2.783003143410978,1.455261231892519,0.7696884399318304,1.3065823891342858,0.0,0.3043080437959916,0.6385885344703809
37.5,992605,"Honolulu County, Hawaii",Honolulu,Hawaii,0.31605724483012004,600.74,33691,260930.0,4.1,22.6,21.1,2.3,0.2,42.4,9.4,9.7,76719,11.0,14057.0,3471.0,0.0,0.2628739528815591,1652.303825282152,0.07729056371869979,0.0,0.003496859274333698,0.014161725963500084,2.0980169416363608,2.83629493995427,1.4368225216312152,0.774127770822986,1.2709816152101407,0.0,0.24802547759072752,0.6532984362164412
42.3,72029,"Kauai County, Hawaii",Kauai,Hawaii,0.2876020505031327,619.96,30243,150610.92631578946,5.9,21.0,32.4,0.9,0.8,33.6,7.9,11.0,3162,10.1,867.0,721.0,0.0,0.1860912928565291,116.1833021485257,0.04389898513098891,0.0,0.010009857140873815,0.012036818503658248,1.608845616576523,2.805837317022476,1.4542331377730553,0.7315524144603476,1.2601787076628697,0.0,0.3110195112640695,0.6427634471429254
41.1,165379,"Maui County, Hawaii",Maui,Hawaii,0.2588507074790644,1161.52,33035,40293.0,3.6,17.0,36.7,0.3,0.1,30.6,11.4,11.1,10357,9.9,2323.0,1207.0,0.0,0.24364036546357157,142.38153454094635,0.06262584729621053,0.0,0.007298387340593425,0.0140465234400982,1.6418949493663402,2.830723374754206,1.4500540217970213,0.7580107442265503,1.2576607850764745,0.0,0.2913961376623055,0.652765036806126
36.6,444028,"Ada County, Idaho",Ada,Idaho,0.47913568322013195,1052.58,32174,34518.0,3.7,26.0,90.7,1.5,0.5,2.7,0.1,8.1,27211,10.3,21032.0,1606.0,776.0,0.07773834082535336,421.8472705162553,0.06128217139459674,0.0017476375363715802,0.0036168890250164406,0.0473663823002153,1.8302715302494006,2.8232575989947795,1.4333363290164964,0.7563684664763891,1.262652149704574,0.17996249545589071,0.24994574847446865,0.7371349815166686
34.0,84377,"Bannock County, Idaho",Bannock,Idaho,0.514124970074216,1111.99,23951,150610.92631578946,6.1,19.7,88.4,0.3,4.0,1.8,0.0,8.4,6059,15.5,2018.0,580.0,55.0,0.1860912928565291,75.87927948992348,0.07180866823897508,0.0006518364009149413,0.006873911136921199,0.023916470128115482,1.5417441877273323,2.7411472456546293,1.4228132198218728,0.7684536667936067,1.3153252880692625,0.1301908285357628,0.2877435961599493,0.6884457261317417
33.0,112232,"Bonneville County, Idaho",Bonneville,Idaho,0.6037629180705999,1866.08,25967,150610.92631578946,2.7,20.9,88.4,0.0,0.8,1.4,0.0,12.8,5870,14.4,4073.0,2022.0,152.0,0.1860912928565291,60.14318785904142,0.05230237365457267,0.001354337443866277,0.018016252049326394,0.03629089742675886,1.5063248626190169,2.7633899754183915,1.4185720345070807,0.7444784652770206,1.305678489065226,0.16662175281285063,0.3492161989768316,0.7177608575624129
32.7,211698,"Canyon County, Idaho",Canyon,Idaho,0.648787524902109,587.37,19651,35055.0,7.8,14.1,81.2,0.0,1.3,1.4,0.4,25.0,13584,13.5,9360.0,4132.0,400.0,0.16558966074313408,360.41677307319065,0.06416687923362525,0.0018894840763729465,0.019518370508932535,0.04421392738712694,1.8016917893861915,2.6874380732019114,1.417277117308736,0.7598556407544305,1.2972789669802325,0.18411444512878328,0.35459692275423554,0.732075561666781
39.6,154311,"Kootenai County, Idaho",Kootenai,Idaho,0.6703212185190771,1244.13,26709,150610.92631578946,6.1,16.6,93.2,0.7,1.9,0.9,0.1,4.4,12075,14.2,6130.0,436.0,534.0,0.1860912928565291,124.0312507535386,0.07825106440888854,0.003460543966405506,0.002825462863956555,0.03972497100012313,1.6193961868616018,2.7711865520591275,1.444672874961626,0.775084452422076,1.3038536119923916,0.21743280118051656,0.23604374586369942,0.7242797764670588
34.7,83514,"Twin Falls County, Idaho",Twin Falls,Idaho,0.6637209613710919,1921.21,23681,150610.92631578946,2.4,14.5,92.4,0.8,1.3,1.7,0.1,15.9,6375,13.5,4837.0,2623.0,0.0,0.1860912928565291,43.46948017135035,0.07633450678928085,0.0,0.031407907656201356,0.057918432837608065,1.4582045354022197,2.7380413575760416,1.4257157505327063,0.7731648298688332,1.2972789669802325,0.0,0.38746327555208177,0.7521105492440842
42.1,66578,"Adams County, Illinois",Adams,Illinois,0.7132797095552564,855.2,29376,150610.92631578946,5.5,16.3,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,1.1,3935,13.6,4805.0,690.0,317.0,0.1860912928565291,77.85079513564078,0.059103607798371836,0.004761332572321187,0.010363783832497222,0.07217098741325964,1.5457039091041822,2.797687909176959,1.4535440897598253,0.7536355893308733,1.2982367261521606,0.23583167788224313,0.31321593377407725,0.7688405216742157
29.9,208419,"Champaign County, Illinois",Champaign,Illinois,0.36416815820491555,996.27,29170,32644.0,3.6,23.3,72.5,13.3,0.2,10.5,0.0,5.8,8779,8.3,7855.0,1364.0,40.0,0.15662679506187055,209.19931343912796,0.04212187948315652,0.00019192108205106062,0.006544508897941167,0.037688502487777026,1.706302493731089,2.795719804273832,1.4046467504968,0.728535592674106,1.235685097983129,0.07492498558528127,0.2847664722713365,0.7204782722512323
36.5,5203499,"Cook County, Illinois",Cook,Illinois,0.20998973879084507,945.33,33848,1724718.0,7.3,22.9,56.1,23.5,0.3,7.1,0.0,25.3,163944,10.1,240898.0,2983.0,860.0,0.33145350849495697,5504.425967651508,0.03150649207389105,0.00016527340545275401,0.0005732681028669363,0.0462953870078576,2.3663076268358094,2.837613889412674,1.432944224731428,0.7076850239669018,1.2601787076628697,0.06862031251649181,0.15406269138029832,0.7354510492418592
30.9,104528,"DeKalb County, Illinois",DeKalb,Illinois,0.43786697247706424,631.31,27844,150610.92631578946,5.6,19.9,83.0,7.1,0.1,2.3,0.0,11.1,5352,10.1,7559.0,1034.0,0.0,0.1860912928565291,165.5731732429393,0.051201591917954994,0.0,0.009892086330935251,0.07231555181386805,1.666859510129557,2.7827434072213015,1.4092753250290018,0.7428965583730097,1.2601787076628697,0.0,0.3102731260065756,0.7689943880873757
39.0,929368,"DuPage County, Illinois",DuPage,Illinois,0.3881227420825666,327.5,41893,229234.0,4.2,30.2,76.8,4.9,0.1,11.5,0.1,14.3,35169,8.5,56781.0,1034.0,231.0,0.24665579189298534,2837.764885496183,0.03784184521093905,0.00024855600795379223,0.0011125840356026892,0.061096357955083454,2.214611960274286,2.898772590521657,1.4424689075546286,0.7207708769811719,1.2386308499811036,0.08605616053125487,0.18656278678360755,0.7561388147592774
37.2,531715,"Kane County, Illinois",Kane,Illinois,0.4150937716367139,520.06,32792,158250.0,6.2,21.2,70.4,5.6,0.5,4.0,0.0,31.8,20553,8.6,46553.0,1259.0,117.0,0.29762184628983573,1022.4108756681923,0.03865416623567137,0.00022004269204367,0.0023678098229314576,0.08755254224537581,1.999689407191047,2.8286342166897516,1.4356689044765665,0.7223033531723104,1.240080405085894,0.08077520219875028,0.2263043791232296,0.7838390145480978
38.2,110008,"Kankakee County, Illinois",Kankakee,Illinois,0.531212345418032,676.56,25385,150610.92631578946,4.2,11.4,79.0,15.7,0.4,0.9,0.0,10.4,6424,12.2,7538.0,944.0,0.0,0.1860912928565291,162.59903038902686,0.058395753036142826,0.0,0.00858119409497491,0.06852228928805178,1.6638408975805195,2.7571330028082706,1.439482323755552,0.7527280954763838,1.284209809779432,0.0,0.30137642558599237,0.764862178998775
35.2,124695,"Kendall County, Illinois",Kendall,Illinois,0.4670234063651842,320.34,34124,150610.92631578946,4.0,22.4,80.3,6.6,0.3,3.1,0.0,18.0,4813,7.0,9390.0,252.0,760.0,0.1860912928565291,389.2582880689268,0.038598179558121816,0.006094871486426881,0.0020209310718152292,0.07530374112835318,1.8156151034748256,2.839919261736147,1.4277568956173574,0.7221986665353115,1.214814044039067,0.25047710777110666,0.21771871252988667,0.772114405531662
38.5,703047,"Lake County, Illinois",Lake,Illinois,0.36164667896678965,443.67,42743,185272.0,5.6,26.0,75.5,6.7,0.2,7.5,0.0,21.5,27524,9.3,56720.0,879.0,0.0,0.26352718950511134,1584.616945026709,0.03914958743867764,0.0,0.0012502720301772144,0.08067739425671398,2.089259711493199,2.904601117211583,1.440608831850464,0.7232238156918359,1.2498223734988043,0.0,0.1925077671241165,0.7774548663158746
43.4,92084,"Grand Traverse County, Michigan",Grand Traverse,Michigan,0.5313729671053907,464.33,33670,150610.92631578946,3.9,18.8,94.9,1.0,1.0,0.5,0.1,2.8,5774,12.7,5132.0,245.0,25.0,0.1860912928565291,198.31585294941098,0.06270361843534164,0.0002714912471221928,0.002660614221797489,0.05573172320924374,1.6972106301303926,2.8361181007183998,1.4579712930268527,0.7581048242971172,1.2893783452917424,0.08992190088765722,0.2327111054593421,0.7492215268420153
31.8,288051,"Ingham County, Michigan",Ingham,Michigan,0.3345178361725816,556.12,26523,32740.0,7.6,20.1,74.3,11.7,0.3,6.6,0.1,7.7,13077,12.6,12415.0,977.0,81.0,0.11366042818806392,517.9655470042437,0.04539821073351594,0.00028120020413051854,0.00339176048685823,0.04310000659605417,1.8682289057438433,2.7692506385683164,1.4133271830894187,0.734013206085959,1.2883594713366657,0.09147037269202635,0.24629472685938564,0.7302099285073945
27.8,71282,"Isabella County, Michigan",Isabella,Michigan,0.48590107120352866,572.68,21918,150610.92631578946,6.8,16.7,87.9,2.1,1.9,2.0,0.0,3.8,3326,13.8,3447.0,357.0,304.0,0.1860912928565291,124.47090870992527,0.046659745798378276,0.00426475126960523,0.005008276984371931,0.048357229033977725,1.6199693063415144,2.716940278708985,1.3944549220996385,0.7360278317901502,1.3001333800154,0.229414515180982,0.2688014000115549,0.738662651598414
41.2,158460,"Jackson County, Michigan",Jackson,Michigan,0.5711066779568581,701.67,26136,150610.92631578946,6.4,15.2,87.3,8.5,0.4,0.8,0.1,3.5,10125,16.3,12281.0,328.0,0.0,0.1860912928565291,225.83265637692935,0.0638962514199167,0.0,0.002069923008961252,0.07750220875930834,1.7194069358855306,2.765183215948146,1.450406447299114,0.759534557042612,1.3219613576478226,0.0,0.21900825833000576,0.7743394897638526
34.7,261654,"Kalamazoo County, Michigan",Kalamazoo,Michigan,0.4040728746862604,561.66,29166,21319.0,4.1,21.7,81.1,10.8,0.1,2.6,0.0,4.8,14288,13.3,23153.0,1424.0,88.0,0.08147782950002676,465.85834846704415,0.054606465026332485,0.00033632201304012167,0.0054423016655583325,0.08848708599906747,1.8485252545133886,2.7956814649891504,1.4257157505327063,0.7476948792892213,1.2953441380589512,0.09944394032331721,0.2737153277356508,0.7846716995167604
35.1,642173,"Kent County, Michigan",Kent,Michigan,0.48081665498533344,846.95,30066,71234.0,4.2,23.2,80.2,9.3,0.3,2.9,0.0,10.4,29760,12.1,60667.0,4972.0,137.0,0.11092649488533464,758.2183127693488,0.04634265221365582,0.00021333815031152043,0.007742461922254595,0.09447142748137963,1.9407939376620718,2.8041908334045353,1.4273507633889846,0.735526100532091,1.2831532758561022,0.0794443096856583,0.29501811494482016,0.7898234934559354
44.6,88340,"Lapeer County, Michigan",Lapeer,Michigan,0.6647854281477547,643.01,26459,150610.92631578946,7.9,11.6,95.5,1.1,0.2,0.6,0.1,4.7,6018,15.6,9754.0,755.0,34.0,0.1860912928565291,137.38511065146733,0.06812316051618746,0.00038487661308580487,0.008546524790581843,0.11041430835408649,1.636040185091788,2.7685816916810753,1.4619532526760588,0.7644154898209232,1.3161714313804664,0.10554591044069883,0.30112492265099994,0.8022367181424762
42.1,98504,"Lenawee County, Michigan",Lenawee,Michigan,0.5753281525501208,749.56,26673,150610.92631578946,4.5,13.7,92.7,3.0,0.7,0.3,0.0,7.8,6815,15.0,10312.0,1091.0,0.0,0.1860912928565291,131.41576391483005,0.06918500771542273,0.0,0.011075692357670754,0.10468610411759928,1.6287886951939543,2.7708128080875483,1.4535440897598253,0.76559872122642,1.31101942303975,0.0,0.3174367357176359,0.7979742987865628
43.5,188624,"Livingston County, Michigan",Livingston,Michigan,0.6204069295146695,565.25,37609,5630.0,4.3,23.1,96.7,0.7,0.2,0.9,0.0,2.4,10685,10.6,17918.0,266.0,21.0,0.02984773941810162,333.70013268465283,0.05664708626685894,0.00011133259818474849,0.0014102129103401475,0.09499321401306303,1.787868768452029,2.8676700369588954,1.4583068832973611,0.7504430806592255,1.2662824462118785,0.05240394938052201,0.1987145959304682,0.7902586499254646
41.0,867730,"Macomb County, Michigan",Macomb,Michigan,0.5357943488380967,479.22,30576,113867.0,5.4,16.7,81.4,11.6,0.2,3.8,0.0,2.5,51541,14.0,89132.0,1005.0,199.0,0.13122399824830305,1810.7132423521555,0.059397508441565924,0.00022933400942689547,0.001158194369216231,0.10271858757908565,2.117312530724641,2.8089115699312117,1.4497008237135636,0.7540095088158129,1.3020054543174677,0.08256048786146564,0.18860209518653542,0.796461713721298
38.4,66435,"Marquette County, Michigan",Marquette,Michigan,0.44414119359534204,1808.4,25884,150610.92631578946,3.7,22.9,92.8,1.2,0.3,1.0,0.0,1.5,5325,16.1,1626.0,133.0,1171.0,0.1860912928565291,36.73689449236894,0.08015353352901332,0.017626251222999923,0.0020019567998795815,0.024475050801535336,1.4338715376852949,2.7625054221680667,1.4402342096594207,0.7769485621035517,1.320330292909374,0.31775322714291665,0.21721170928943573,0.6900369711208016
42.6,83462,"Midland County, Michigan",Midland,Michigan,0.5610031524961182,516.25,32357,150610.92631578946,4.1,21.0,92.9,1.5,0.3,2.1,0.0,2.7,5065,13.8,8345.0,83.0,0.0,0.1860912928565291,161.66973365617434,0.06068630035225612,0.0,0.0009944645467398338,0.09998562219932425,1.6628875136702146,2.8248593224140404,1.455261231892519,0.7556297812610127,1.3001333800154,0.0,0.18090911027915996,0.7943168132922642
42.2,149208,"Monroe County, Michigan",Monroe,Michigan,0.5828909428979493,549.39,29768,150610.92631578946,4.4,13.4,94.4,2.8,0.5,0.6,0.0,3.5,10548,14.9,15543.0,475.0,110.0,0.1860912928565291,271.58848905149347,0.07069326041499115,0.0007372258860114739,0.003183475416867728,0.10417001769342127,1.751423351875998,2.801398976872421,1.4538889811502191,0.7672515972380691,1.3101427769275913,0.13613854587893964,0.24271714825379748,0.7975800342649434
39.1,173408,"Muskegon County, Michigan",Muskegon,Michigan,0.46264470853396167,499.25,21952,150610.92631578946,7.7,11.3,80.3,14.1,0.7,0.7,0.0,5.6,12327,16.7,19307.0,378.0,36.0,0.1860912928565291,347.3370055082624,0.07108668573537553,0.0002076028787599188,0.0021798302269791475,0.1113385772282709,1.7950440294968055,2.717361446466631,1.4428383453028826,0.7676775259627869,1.3251701574928543,0.07827560488517687,0.2218040749237447,0.8029057474184336
41.0,1243970,"Oakland County, Michigan",Oakland,Michigan,0.4351443093284222,867.66,41129,175438.0,4.8,26.4,75.1,13.5,0.2,7.0,0.0,3.9,54780,11.8,120401.0,325.0,259.0,0.14103073225238552,1433.7067514925202,0.044036431746746305,0.00020820437791908166,0.0002612603197826314,0.09678770388353417,2.068454790155607,2.893442225326752,1.4497008237135636,0.7317811396020791,1.2799358418839835,0.07839953002618522,0.11823528810253336,0.791738964417531
35.0,282250,"Ottawa County, Michigan",Ottawa,Michigan,0.6198032704191012,563.47,28658,24592.0,4.2,21.7,90.4,1.2,0.2,2.2,0.1,9.5,14121,11.2,33009.0,3506.0,0.0,0.08712843224092116,500.91397944877275,0.05003011514614703,0.0,0.01242161204605846,0.1169495128432241,1.861985588192035,2.7907734831854736,1.426943588457651,0.7411790757573389,1.2732737985986746,0.0,0.3247892616783266,0.8068630762780341
41.0,192326,"Saginaw County, Michigan",Saginaw,Michigan,0.48207167090754877,800.11,25045,6823.0,6.8,14.3,75.4,18.6,0.3,1.3,0.0,8.4,12640,15.5,13271.0,673.0,105.0,0.035476222663602425,240.3744485133294,0.06572174329003878,0.0005459480257479488,0.0034992668697939955,0.0690026309495336,1.7301702100169312,2.753417723506894,1.4497008237135636,0.7616771155158525,1.3153252880692625,0.12175349896605597,0.24806457416076694,0.765396663972866
